,filename,solvable,time_elapsed,max_depth,backtracks,pure_literals,solved_literals,n_steps,pos_lit_chosen,neg_lit_chosen
288,9by9_cnf/9by9_289.cnf,True,0.3673045999967144,49,76,0,3374,167,0,90
289,9by9_cnf/9by9_290.cnf,True,0.09299920000194106,0,0,0,729,1,0,0
290,9by9_cnf/9by9_291.cnf,True,0.14261549999355339,26,21,0,1210,48,0,26
291,9by9_cnf/9by9_292.cnf,True,0.22292320000269683,40,36,0,1827,77,0,40
292,9by9_cnf/9by9_293.cnf,True,3.850745100004133,89,842,0,25587,1693,0,850
293,9by9_cnf/9by9_294.cnf,True,0.09507250000024214,0,0,0,729,1,0,0
294,9by9_cnf/9by9_295.cnf,True,0.08699630000046454,10,8,0,949,19,0,10
295,9by9_cnf/9by9_296.cnf,True,0.08017690000269795,0,0,0,729,1,0,0
296,9by9_cnf/9by9_297.cnf,True,0.13567889999831095,28,17,0,1126,46,1,27
297,9by9_cnf/9by9_298.cnf,True,0.11642050000227755,25,6,0,888,32,0,25
298,9by9_cnf/9by9_299.cnf,True,0.6517023999986122,70,118,0,4053,257,0,138
299,9by9_cnf/9by9_300.cnf,True,1.755997300002491,76,373,0,14369,747,0,373
300,9by9_cnf/9by9_301.cnf,True,0.10811329999705777,17,9,0,940,27,0,17
301,9by9_cnf/9by9_302.cnf,True,1.730771200003801,81,337,0,11029,682,0,344
302,9by9_cnf/9by9_303.cnf,True,0.08588140000210842,0,0,0,729,1,0,0
303,9by9_cnf/9by9_304.cnf,True,0.1701020000036806,35,33,0,1666,75,1,40
304,9by9_cnf/9by9_305.cnf,True,0.2090267000021413,30,27,0,1577,58,0,30
305,9by9_cnf/9by9_306.cnf,True,0.4471849000037764,65,78,0,3360,173,0,94
306,9by9_cnf/9by9_307.cnf,True,0.6974320000008447,63,172,0,6133,356,0,183
307,9by9_cnf/9by9_308.cnf,True,0.12239789999875939,23,14,0,1134,38,0,23
308,9by9_cnf/9by9_309.cnf,True,0.07979099999647588,0,0,0,729,1,0,0
309,9by9_cnf/9by9_310.cnf,True,0.20483179999428103,38,13,0,994,52,0,38
310,9by9_cnf/9by9_311.cnf,True,0.45552129999850877,52,88,0,3535,190,0,101
311,9by9_cnf/9by9_312.cnf,True,0.31429140000545885,49,61,0,2845,131,0,69
312,9by9_cnf/9by9_313.cnf,True,0.08788459999777842,0,0,0,729,1,0,0
313,9by9_cnf/9by9_314.cnf,True,0.41955039999447763,44,91,0,3512,191,0,99
314,9by9_cnf/9by9_315.cnf,True,0.9196939000030397,60,210,0,7607,437,0,226
315,9by9_cnf/9by9_316.cnf,True,0.2587834000005387,35,0,0,729,36,0,35
316,9by9_cnf/9by9_317.cnf,True,0.09222520000184886,0,0,0,729,1,0,0
317,9by9_cnf/9by9_318.cnf,True,0.0772547000015038,0,0,0,729,1,0,0
318,9by9_cnf/9by9_319.cnf,True,0.34570589999930235,40,79,0,3307,163,0,83
319,9by9_cnf/9by9_320.cnf,True,0.5312016000025324,57,144,0,4138,297,0,152
320,9by9_cnf/9by9_321.cnf,True,0.9135988000052748,61,186,0,5731,402,0,215
321,9by9_cnf/9by9_322.cnf,True,1.2725121000039508,71,323,0,9013,650,0,326
322,9by9_cnf/9by9_323.cnf,True,1.4734117000043625,67,375,0,11717,755,0,379
323,9by9_cnf/9by9_324.cnf,True,0.09788970000226982,0,0,0,729,1,0,0
324,9by9_cnf/9by9_325.cnf,True,2.4780615999989095,90,592,0,19644,1201,0,608
325,9by9_cnf/9by9_326.cnf,True,0.9064120999973966,78,149,0,4355,304,0,154
326,9by9_cnf/9by9_327.cnf,True,0.10303630000271369,11,0,0,729,12,0,11
327,9by9_cnf/9by9_328.cnf,True,0.18742639999982202,32,21,0,1167,54,0,32
328,9by9_cnf/9by9_329.cnf,True,0.2735839000015403,42,37,0,2266,80,0,42
329,9by9_cnf/9by9_330.cnf,True,0.3249419999992824,44,71,0,3315,145,0,73
330,9by9_cnf/9by9_331.cnf,True,1.314464200004295,83,216,0,8687,440,0,223
331,9by9_cnf/9by9_332.cnf,True,0.08551199999783421,0,0,0,729,1,0,0
332,9by9_cnf/9by9_333.cnf,True,4.642361400001391,88,1013,0,33019,2048,0,1034
333,9by9_cnf/9by9_334.cnf,True,0.06406339999375632,0,0,0,729,1,0,0
334,9by9_cnf/9by9_335.cnf,True,2.4171263000025647,87,533,0,16155,1083,0,549
335,9by9_cnf/9by9_336.cnf,True,0.3642606000066735,55,69,0,3093,154,0,84
336,9by9_cnf/9by9_337.cnf,True,0.42114820000278996,43,82,0,2851,168,0,85
337,9by9_cnf/9by9_338.cnf,True,0.28442469999572495,40,13,0,1212,54,0,40
338,9by9_cnf/9by9_339.cnf,True,3.590877399998135,70,889,0,27820,1794,0,904
339,9by9_cnf/9by9_340.cnf,True,0.09874570000101812,24,13,0,1031,38,0,24
340,9by9_cnf/9by9_341.cnf,True,0.0909345999971265,0,0,0,729,1,0,0
341,9by9_cnf/9by9_342.cnf,True,0.1447238999971887,28,23,0,1279,52,1,27
342,9by9_cnf/9by9_343.cnf,True,0.0875506000011228,0,0,0,729,1,0,0
343,9by9_cnf/9by9_344.cnf,True,0.0926876999947126,0,0,0,729,1,0,0
344,9by9_cnf/9by9_345.cnf,True,0.12679750000097556,16,17,0,1125,35,2,15
345,9by9_cnf/9by9_346.cnf,True,0.0979730999970343,0,0,0,729,1,0,0
346,9by9_cnf/9by9_347.cnf,True,0.7270478999998886,55,176,0,6059,363,0,186
347,9by9_cnf/9by9_348.cnf,True,2.8374391999968793,97,613,0,20807,1254,1,639
348,9by9_cnf/9by9_349.cnf,True,0.08935059999930672,0,0,0,729,1,0,0
349,9by9_cnf/9by9_350.cnf,True,0.08904809999512509,0,0,0,729,1,0,0
350,9by9_cnf/9by9_351.cnf,True,0.4706559999976889,48,85,0,3923,193,0,107
351,9by9_cnf/9by9_352.cnf,True,0.16694399999687448,27,25,0,1643,53,0,27
352,9by9_cnf/9by9_353.cnf,True,0.09433139999600826,0,0,0,729,1,0,0
353,9by9_cnf/9by9_354.cnf,True,0.10098000000289176,0,0,0,729,1,0,0
354,9by9_cnf/9by9_355.cnf,True,0.16191039999830537,27,12,0,1077,40,0,27
355,9by9_cnf/9by9_356.cnf,True,0.1805053999996744,33,19,0,1266,53,0,33
356,9by9_cnf/9by9_357.cnf,True,0.28052200000092853,37,60,0,2594,127,0,66
357,9by9_cnf/9by9_358.cnf,True,0.08059309999953257,0,0,0,729,1,0,0
358,9by9_cnf/9by9_359.cnf,True,0.3167793000029633,37,86,0,3365,174,0,87
359,9by9_cnf/9by9_360.cnf,True,0.09539759999461239,0,0,0,729,1,0,0
360,9by9_cnf/9by9_361.cnf,True,0.1932712000052561,37,13,0,1086,51,0,37
361,9by9_cnf/9by9_362.cnf,True,0.9603717000063625,71,229,0,8547,480,0,250
362,9by9_cnf/9by9_363.cnf,True,0.08048550000239629,0,0,0,729,1,0,0
363,9by9_cnf/9by9_364.cnf,True,0.23815599999943515,46,17,0,1119,64,0,46
364,9by9_cnf/9by9_365.cnf,True,1.4311436999996658,69,301,0,10609,613,0,311
365,9by9_cnf/9by9_366.cnf,True,0.08833240000240039,0,0,0,729,1,0,0
366,9by9_cnf/9by9_367.cnf,True,0.16570869999850402,28,0,0,729,29,0,28
367,9by9_cnf/9by9_368.cnf,True,0.763767900003586,73,140,0,5067,307,0,166
368,9by9_cnf/9by9_369.cnf,True,0.1814474999991944,23,16,0,1042,40,0,23
369,9by9_cnf/9by9_370.cnf,True,0.1993344000002253,35,32,0,1502,80,0,47
370,9by9_cnf/9by9_371.cnf,True,0.5164264000050025,67,96,0,3987,200,0,103
371,9by9_cnf/9by9_372.cnf,True,0.08019709999643965,4,3,0,772,8,1,3
372,9by9_cnf/9by9_373.cnf,True,0.10728930000186665,10,7,0,897,18,0,10
373,9by9_cnf/9by9_374.cnf,True,0.6370879999958561,70,84,0,3868,190,0,105
374,9by9_cnf/9by9_375.cnf,True,0.10396899999614106,19,5,0,811,25,0,19
375,9by9_cnf/9by9_376.cnf,True,0.06993420000071637,0,0,0,729,1,0,0
376,9by9_cnf/9by9_377.cnf,True,0.4533406000045943,52,83,0,3547,184,0,100
377,9by9_cnf/9by9_378.cnf,True,0.08886530000017956,0,0,0,729,1,0,0
378,9by9_cnf/9by9_379.cnf,True,0.07980289999977686,2,2,0,790,5,1,1
379,9by9_cnf/9by9_380.cnf,True,0.06699479999952018,0,0,0,729,1,0,0
380,9by9_cnf/9by9_381.cnf,True,0.14550169999711215,25,15,0,1134,41,0,25
