,filename,solvable,time_elapsed,max_depth,backtracks,solved_literals,heuristic_used
0,4by4_cnf/4by4_1.cnf,True,0.0004377000004751608,0,0,64,DLIS
1,4by4_cnf/4by4_2.cnf,True,0.00046290000318549573,0,0,64,DLIS
2,4by4_cnf/4by4_3.cnf,True,0.00046349999320227653,0,0,64,DLIS
3,4by4_cnf/4by4_4.cnf,True,0.0004788999940501526,0,0,64,DLIS
4,4by4_cnf/4by4_5.cnf,True,0.00042159999429713935,0,0,64,DLIS
5,4by4_cnf/4by4_6.cnf,True,0.00048010000318754464,0,0,64,DLIS
6,4by4_cnf/4by4_7.cnf,True,0.000498099994729273,0,0,64,DLIS
7,4by4_cnf/4by4_8.cnf,True,0.0004791000101249665,0,0,64,DLIS
8,4by4_cnf/4by4_9.cnf,True,0.00041700000292621553,0,0,64,DLIS
9,4by4_cnf/4by4_10.cnf,True,0.00041769999370444566,0,0,64,DLIS
10,4by4_cnf/4by4_11.cnf,True,0.0004317999992053956,0,0,64,DLIS
11,4by4_cnf/4by4_12.cnf,True,0.0003096000000368804,0,0,64,DLIS
12,4by4_cnf/4by4_13.cnf,True,0.0004307000053813681,0,0,64,DLIS
13,4by4_cnf/4by4_14.cnf,True,0.00035060000664088875,0,0,64,DLIS
14,4by4_cnf/4by4_15.cnf,True,0.00043369999912101775,0,0,64,DLIS
15,4by4_cnf/4by4_16.cnf,True,0.0004169000021647662,0,0,64,DLIS
16,4by4_cnf/4by4_17.cnf,True,0.0004876999882981181,0,0,64,DLIS
17,4by4_cnf/4by4_18.cnf,True,0.0005406999989645556,0,0,64,DLIS
18,4by4_cnf/4by4_19.cnf,True,0.0005008000007364899,0,0,64,DLIS
19,4by4_cnf/4by4_20.cnf,True,0.0004852999991271645,0,0,64,DLIS
20,4by4_cnf/4by4_21.cnf,True,0.0004241999995429069,0,0,64,DLIS
21,4by4_cnf/4by4_22.cnf,True,0.0004393999988678843,0,0,64,DLIS
22,4by4_cnf/4by4_23.cnf,True,0.00043909999658353627,0,0,64,DLIS
23,4by4_cnf/4by4_24.cnf,True,0.0004690999921876937,0,0,64,DLIS
24,4by4_cnf/4by4_25.cnf,True,0.0004152000037720427,0,0,64,DLIS
25,4by4_cnf/4by4_26.cnf,True,0.0004219999973429367,0,0,64,DLIS
26,4by4_cnf/4by4_27.cnf,True,0.0004329999937908724,0,0,64,DLIS
27,4by4_cnf/4by4_28.cnf,True,0.0004167000006418675,0,0,64,DLIS
28,4by4_cnf/4by4_29.cnf,True,0.0004773999971803278,0,0,64,DLIS
29,4by4_cnf/4by4_30.cnf,True,0.00047259998973459005,0,0,64,DLIS
30,4by4_cnf/4by4_31.cnf,True,0.00046579999616369605,0,0,64,DLIS
31,4by4_cnf/4by4_32.cnf,True,0.0004924000095343217,0,0,64,DLIS
32,4by4_cnf/4by4_33.cnf,True,0.000477100009447895,0,0,64,DLIS
33,4by4_cnf/4by4_34.cnf,True,0.0004044999950565398,0,0,64,DLIS
34,4by4_cnf/4by4_35.cnf,True,0.00039939999987836927,0,0,64,DLIS
35,4by4_cnf/4by4_36.cnf,True,0.00048579998838249594,0,0,64,DLIS
36,4by4_cnf/4by4_37.cnf,True,0.00036729998828377575,0,0,64,DLIS
37,4by4_cnf/4by4_38.cnf,True,0.00048719999904278666,0,0,64,DLIS
38,4by4_cnf/4by4_39.cnf,True,0.00036610000825021416,0,0,64,DLIS
39,4by4_cnf/4by4_40.cnf,True,0.0004282000008970499,0,0,64,DLIS
40,4by4_cnf/4by4_41.cnf,True,0.0005111999926157296,0,0,64,DLIS
41,4by4_cnf/4by4_42.cnf,True,0.0003836999967461452,0,0,64,DLIS
42,4by4_cnf/4by4_43.cnf,True,0.0005251999973552302,0,0,64,DLIS
43,4by4_cnf/4by4_44.cnf,True,0.00040970000554807484,0,0,64,DLIS
44,4by4_cnf/4by4_45.cnf,True,0.0004645000008167699,0,0,64,DLIS
45,4by4_cnf/4by4_46.cnf,True,0.0004366999928606674,0,0,64,DLIS
46,4by4_cnf/4by4_47.cnf,True,0.0002838000073097646,0,0,64,DLIS
47,4by4_cnf/4by4_48.cnf,True,0.00034940001205541193,0,0,64,DLIS
48,4by4_cnf/4by4_49.cnf,True,0.0004611000040313229,0,0,64,DLIS
49,4by4_cnf/4by4_50.cnf,True,0.00030339999648276716,0,0,64,DLIS
50,4by4_cnf/4by4_51.cnf,True,0.00028240001120138913,0,0,64,DLIS
51,4by4_cnf/4by4_52.cnf,True,0.00037560000782832503,0,0,64,DLIS
52,4by4_cnf/4by4_53.cnf,True,0.0003112999984296039,0,0,64,DLIS
53,4by4_cnf/4by4_54.cnf,True,0.0002609000075608492,0,0,64,DLIS
54,4by4_cnf/4by4_55.cnf,True,0.00024049999774433672,0,0,64,DLIS
55,4by4_cnf/4by4_56.cnf,True,0.00024249999842140824,0,0,64,DLIS
